Year,Municipality,AGE,UNIT_MEASURE,SEX,Value
2013,Šekovići,0-4,NUMBER,M,194
2013,Šekovići,0-4,NUMBER,F,167
2013,Šekovići,0-4,NUMBER,_T,1130
2013,Šipovo,0-4,NUMBER,M,520
2013,Šipovo,0-4,NUMBER,F,610
2013,Šipovo,0-4,NUMBER,_T,261
2013,Široki Brijeg,0-4,NUMBER,M,138
2013,Široki Brijeg,0-4,NUMBER,F,123
2013,Široki Brijeg,0-4,NUMBER,_T,503
2013,Teočak,0-4,NUMBER,M,262
2013,Teočak,0-4,NUMBER,F,241
2013,Teočak,0-4,NUMBER,_T,135
2013,Teslić,0-4,NUMBER,M,79
2013,Teslić,0-4,NUMBER,F,56
2013,Teslić,0-4,NUMBER,_T,1469
2013,Tešanj,0-4,NUMBER,M,772
2013,Tešanj,0-4,NUMBER,F,697
2013,Tešanj,0-4,NUMBER,_T,1085
2013,Tomislavgrad,0-4,NUMBER,M,575
2013,Tomislavgrad,0-4,NUMBER,F,510
2013,Tomislavgrad,0-4,NUMBER,_T,776
2013,Travnik,0-4,NUMBER,M,400
2013,Travnik,0-4,NUMBER,F,376
2013,Travnik,0-4,NUMBER,_T,256
2013,Trebinje,0-4,NUMBER,M,148
2013,Trebinje,0-4,NUMBER,F,108
2013,Trebinje,0-4,NUMBER,_T,1715
2013,Trnovo - FBiH,0-4,NUMBER,M,821
2013,Trnovo - FBiH,0-4,NUMBER,F,894
2013,Trnovo - FBiH,0-4,NUMBER,_T,1497
2013,Trnovo - RS,0-4,NUMBER,M,781
2013,Trnovo - RS,0-4,NUMBER,F,716
2013,Trnovo - RS,0-4,NUMBER,_T,3546
2013,Tuzla,0-4,NUMBER,M,1633
2013,Tuzla,0-4,NUMBER,F,1913
2013,Tuzla,0-4,NUMBER,_T,2906
2013,Ugljevik,0-4,NUMBER,M,1388
2013,Ugljevik,0-4,NUMBER,F,1518
2013,Ugljevik,0-4,NUMBER,_T,3780
2013,Usora,0-4,NUMBER,M,1832
2013,Usora,0-4,NUMBER,F,1948
2013,Usora,0-4,NUMBER,_T,1344
2013,Vareš,0-4,NUMBER,M,745
2013,Vareš,0-4,NUMBER,F,599
2013,Vareš,0-4,NUMBER,_T,1952
2013,Velika Kladuša,0-4,NUMBER,M,941
2013,Velika Kladuša,0-4,NUMBER,F,1011
2013,Velika Kladuša,0-4,NUMBER,_T,326
2013,Visoko,0-4,NUMBER,M,171
2013,Visoko,0-4,NUMBER,F,155
2013,Visoko,0-4,NUMBER,_T,5065
2013,Višegrad,0-4,NUMBER,M,2472
2013,Višegrad,0-4,NUMBER,F,2593
2013,Višegrad,0-4,NUMBER,_T,1519
2013,Vitez,0-4,NUMBER,M,692
2013,Vitez,0-4,NUMBER,F,827
2013,Vitez,0-4,NUMBER,_T,1159
2013,Vlasenica,0-4,NUMBER,M,541
2013,Vlasenica,0-4,NUMBER,F,618
2013,Vlasenica,0-4,NUMBER,_T,10
2013,Sarajevo - Vogošća,0-4,NUMBER,M,9
2013,Sarajevo - Vogošća,0-4,NUMBER,F,1
2013,Sarajevo - Vogošća,0-4,NUMBER,_T,15
2013,Vukosavlje,0-4,NUMBER,M,8
2013,Vukosavlje,0-4,NUMBER,F,7
2013,Vukosavlje,0-4,NUMBER,_T,97
2013,Zavidovići,0-4,NUMBER,M,47
2013,Zavidovići,0-4,NUMBER,F,50
2013,Zavidovići,0-4,NUMBER,_T,756
2013,Zenica,0-4,NUMBER,M,332
2013,Zenica,0-4,NUMBER,F,424
2013,Zenica,0-4,NUMBER,_T,938
2013,Zvornik,0-4,NUMBER,M,458
2013,Zvornik,0-4,NUMBER,F,480
2013,Zvornik,0-4,NUMBER,_T,1976
2013,Žepče,0-4,NUMBER,M,999
2013,Žepče,0-4,NUMBER,F,977
2013,Žepče,0-4,NUMBER,_T,107
2013,Živinice,0-4,NUMBER,M,51
2013,Živinice,0-4,NUMBER,F,56
2013,Živinice,0-4,NUMBER,_T,3055
2013,Banja Luka,5-9,NUMBER,M,1527
2013,Banja Luka,5-9,NUMBER,F,1528
2013,Banja Luka,5-9,NUMBER,_T,2670
2013,Banovići,5-9,NUMBER,M,1334
2013,Banovići,5-9,NUMBER,F,1336
2013,Banovići,5-9,NUMBER,_T,180
2013,Berkovići,5-9,NUMBER,M,103
2013,Berkovići,5-9,NUMBER,F,77
2013,Berkovići,5-9,NUMBER,_T,1615
2013,Bihać,5-9,NUMBER,M,806
2013,Bihać,5-9,NUMBER,F,809
2013,Bihać,5-9,NUMBER,_T,1001
2013,Bijeljina,5-9,NUMBER,M,494
2013,Bijeljina,5-9,NUMBER,F,507
2013,Bijeljina,5-9,NUMBER,_T,1311
2013,Bileća,5-9,NUMBER,M,671
2013,Bileća,5-9,NUMBER,F,640
2013,Bileća,5-9,NUMBER,_T,819
2013,Bosanska Krupa,5-9,NUMBER,M,420
2013,Bosanska Krupa,5-9,NUMBER,F,399
2013,Bosanska Krupa,5-9,NUMBER,_T,1920
2013,Bosanski Petrovac,5-9,NUMBER,M,960
2013,Bosanski Petrovac,5-9,NUMBER,F,960
2013,Bosanski Petrovac,5-9,NUMBER,_T,512
2013,Bosansko Grahovo,5-9,NUMBER,M,236
2013,Bosansko Grahovo,5-9,NUMBER,F,276
2013,Bosansko Grahovo,5-9,NUMBER,_T,1486
2013,Bratunac,5-9,NUMBER,M,753
2013,Bratunac,5-9,NUMBER,F,733
2013,Bratunac,5-9,NUMBER,_T,1871
2013,Brčko,5-9,NUMBER,M,932
2013,Brčko,5-9,NUMBER,F,939
2013,Brčko,5-9,NUMBER,_T,474
2013,Breza,5-9,NUMBER,M,243
2013,Breza,5-9,NUMBER,F,231
2013,Breza,5-9,NUMBER,_T,122
2013,Brod,5-9,NUMBER,M,78
2013,Brod,5-9,NUMBER,F,44
2013,Brod,5-9,NUMBER,_T,487
2013,Bugojno,5-9,NUMBER,M,267
2013,Bugojno,5-9,NUMBER,F,220
2013,Bugojno,5-9,NUMBER,_T,17
2013,Busovača,5-9,NUMBER,M,11
2013,Busovača,5-9,NUMBER,F,6
2013,Busovača,5-9,NUMBER,_T,2617
2013,Bužim,5-9,NUMBER,M,1294
2013,Bužim,5-9,NUMBER,F,1323
2013,Bužim,5-9,NUMBER,_T,2616
2013,Cazin,5-9,NUMBER,M,1377
2013,Cazin,5-9,NUMBER,F,1239
2013,Cazin,5-9,NUMBER,_T,1384
2013,Sarajevo - Centar,5-9,NUMBER,M,766
2013,Sarajevo - Centar,5-9,NUMBER,F,618
2013,Sarajevo - Centar,5-9,NUMBER,_T,4135
2013,Čajniče,5-9,NUMBER,M,2031
2013,Čajniče,5-9,NUMBER,F,2104
2013,Čajniče,5-9,NUMBER,_T,283
2013,Čapljina,5-9,NUMBER,M,138
2013,Čapljina,5-9,NUMBER,F,145
2013,Čapljina,5-9,NUMBER,_T,2059
2013,Čelić,5-9,NUMBER,M,1089
2013,Čelić,5-9,NUMBER,F,970
2013,Čelić,5-9,NUMBER,_T,1865
2013,Čelinac,5-9,NUMBER,M,905
2013,Čelinac,5-9,NUMBER,F,960
2013,Čelinac,5-9,NUMBER,_T,961
2013,Čitluk,5-9,NUMBER,M,444
2013,Čitluk,5-9,NUMBER,F,517
2013,Čitluk,5-9,NUMBER,_T,2070
2013,Derventa,5-9,NUMBER,M,1022
2013,Derventa,5-9,NUMBER,F,1048
2013,Derventa,5-9,NUMBER,_T,8226
2013,Doboj,5-9,NUMBER,M,3958
2013,Doboj,5-9,NUMBER,F,4268
2013,Doboj,5-9,NUMBER,_T,1154
2013,Doboj-Istok,5-9,NUMBER,M,539
2013,Doboj-Istok,5-9,NUMBER,F,615
2013,Doboj-Istok,5-9,NUMBER,_T,429
2013,Doboj-Jug,5-9,NUMBER,M,213
2013,Doboj-Jug,5-9,NUMBER,F,216
2013,Doboj-Jug,5-9,NUMBER,_T,958
2013,Dobretići,5-9,NUMBER,M,526
2013,Dobretići,5-9,NUMBER,F,432
2013,Dobretići,5-9,NUMBER,_T,2386
2013,Domaljevac-Šamac,5-9,NUMBER,M,1253
2013,Domaljevac-Šamac,5-9,NUMBER,F,1133
2013,Domaljevac-Šamac,5-9,NUMBER,_T,8559
2013,Donji Vakuf,5-9,NUMBER,M,3915
2013,Donji Vakuf,5-9,NUMBER,F,4644
2013,Donji Vakuf,5-9,NUMBER,_T,1917
2013,Donji Žabar,5-9,NUMBER,M,927
2013,Donji Žabar,5-9,NUMBER,F,990
2013,Donji Žabar,5-9,NUMBER,_T,255
2013,Drvar,5-9,NUMBER,M,130
2013,Drvar,5-9,NUMBER,F,125
2013,Drvar,5-9,NUMBER,_T,4908
2013,Foča - FBiH,5-9,NUMBER,M,2285
2013,Foča - FBiH,5-9,NUMBER,F,2623
2013,Foča - FBiH,5-9,NUMBER,_T,1572
2013,Foča - RS,5-9,NUMBER,M,806
2013,Foča - RS,5-9,NUMBER,F,766
2013,Foča - RS,5-9,NUMBER,_T,959
2013,Fojnica,5-9,NUMBER,M,495
2013,Fojnica,5-9,NUMBER,F,464
2013,Fojnica,5-9,NUMBER,_T,1602
2013,Gacko,5-9,NUMBER,M,868
2013,Gacko,5-9,NUMBER,F,734
2013,Gacko,5-9,NUMBER,_T,492
2013,Glamoč,5-9,NUMBER,M,271
2013,Glamoč,5-9,NUMBER,F,221
2013,Glamoč,5-9,NUMBER,_T,211
2013,Goražde,5-9,NUMBER,M,129
2013,Goražde,5-9,NUMBER,F,82
2013,Goražde,5-9,NUMBER,_T,64
2013,Gornji Vakuf-Uskoplje,5-9,NUMBER,M,39
2013,Gornji Vakuf-Uskoplje,5-9,NUMBER,F,25
2013,Gornji Vakuf-Uskoplje,5-9,NUMBER,_T,1689
2013,Gračanica,5-9,NUMBER,M,775
2013,Gračanica,5-9,NUMBER,F,914
2013,Gračanica,5-9,NUMBER,_T,387
2013,Gradačac,5-9,NUMBER,M,222
2013,Gradačac,5-9,NUMBER,F,165
2013,Gradačac,5-9,NUMBER,_T,23
2013,Gradiška,5-9,NUMBER,M,14
2013,Gradiška,5-9,NUMBER,F,9
2013,Gradiška,5-9,NUMBER,_T,574
2013,Grude,5-9,NUMBER,M,267
2013,Grude,5-9,NUMBER,F,307
2013,Grude,5-9,NUMBER,_T,1442
2013,Sarajevo - Hadžići,5-9,NUMBER,M,756
2013,Sarajevo - Hadžići,5-9,NUMBER,F,686
2013,Sarajevo - Hadžići,5-9,NUMBER,_T,7244
2013,Han Pijesak,5-9,NUMBER,M,3689
2013,Han Pijesak,5-9,NUMBER,F,3555
2013,Han Pijesak,5-9,NUMBER,_T,2618
2013,Sarajevo - Ilidža,5-9,NUMBER,M,1352
2013,Sarajevo - Ilidža,5-9,NUMBER,F,1266
2013,Sarajevo - Ilidža,5-9,NUMBER,_T,1048
2013,Sarajevo - Ilijaš,5-9,NUMBER,M,526
2013,Sarajevo - Ilijaš,5-9,NUMBER,F,522
2013,Sarajevo - Ilijaš,5-9,NUMBER,_T,275
2013,Istočna Ilidža,5-9,NUMBER,M,154
2013,Istočna Ilidža,5-9,NUMBER,F,121
2013,Istočna Ilidža,5-9,NUMBER,_T,445
2013,Istočni Drvar,5-9,NUMBER,M,244
2013,Istočni Drvar,5-9,NUMBER,F,201
2013,Istočni Drvar,5-9,NUMBER,_T,835
2013,Municipality,AGE,NUMBER,M,429
2013,Banja Luka,Total,NUMBER,F,406
2013,Banja Luka,Total,NUMBER,_T,663
2013,Banja Luka,Total,NUMBER,M,346
2013,Banovići,Total,NUMBER,F,317
2013,Banovići,Total,NUMBER,_T,3391
2013,Banovići,Total,NUMBER,M,1709
2013,Berkovići,Total,NUMBER,F,1682
2013,Berkovići,Total,NUMBER,_T,729
2013,Berkovići,Total,NUMBER,M,364
2013,Bihać,Total,NUMBER,F,365
2013,Bihać,Total,NUMBER,_T,992
2013,Bihać,Total,NUMBER,M,484
2013,Bijeljina,Total,NUMBER,F,508
2013,Bijeljina,Total,NUMBER,_T,1243
2013,Bijeljina,Total,NUMBER,M,638
2013,Bileća,Total,NUMBER,F,605
2013,Bileća,Total,NUMBER,_T,1024
2013,Bileća,Total,NUMBER,M,526
2013,Bosanska Krupa,Total,NUMBER,F,498
2013,Bosanska Krupa,Total,NUMBER,_T,3106
2013,Bosanska Krupa,Total,NUMBER,M,1532
2013,Bosanski Petrovac,Total,NUMBER,F,1574
2013,Bosanski Petrovac,Total,NUMBER,_T,2918
2013,Bosanski Petrovac,Total,NUMBER,M,1324
2013,Bosansko Grahovo,Total,NUMBER,F,1594
2013,Bosansko Grahovo,Total,NUMBER,_T,1150
2013,Bosansko Grahovo,Total,NUMBER,M,617
2013,Bratunac,Total,NUMBER,F,533
2013,Bratunac,Total,NUMBER,_T,1434
2013,Bratunac,Total,NUMBER,M,685
2013,Brčko,Total,NUMBER,F,749
2013,Brčko,Total,NUMBER,_T,603
2013,Brčko,Total,NUMBER,M,325
2013,Breza,Total,NUMBER,F,278
2013,Breza,Total,NUMBER,_T,825
2013,Breza,Total,NUMBER,M,431
2013,Brod,Total,NUMBER,F,394
2013,Brod,Total,NUMBER,_T,2154
2013,Brod,Total,NUMBER,M,1171
2013,Bugojno,Total,NUMBER,F,983
2013,Bugojno,Total,NUMBER,_T,591
2013,Bugojno,Total,NUMBER,M,302
2013,Busovača,Total,NUMBER,F,289
2013,Busovača,Total,NUMBER,_T,2920
2013,Busovača,Total,NUMBER,M,1401
2013,Bužim,Total,NUMBER,F,1519
2013,Bužim,Total,NUMBER,_T,3156
2013,Bužim,Total,NUMBER,M,1548
2013,Cazin,Total,NUMBER,F,1608
2013,Cazin,Total,NUMBER,_T,2291
2013,Cazin,Total,NUMBER,M,1247
2013,Sarajevo - Centar,Total,NUMBER,F,1044
2013,Sarajevo - Centar,Total,NUMBER,_T,4039
2013,Sarajevo - Centar,Total,NUMBER,M,1915
2013,Čajniče,Total,NUMBER,F,2124
2013,Čajniče,Total,NUMBER,_T,2248
2013,Čajniče,Total,NUMBER,M,1048
2013,Čapljina,Total,NUMBER,F,1200
2013,Čapljina,Total,NUMBER,_T,113
2013,Čapljina,Total,NUMBER,M,62
2013,Čelić,Total,NUMBER,F,51
2013,Čelić,Total,NUMBER,_T,179
2013,Čelić,Total,NUMBER,M,81
2013,Čelinac,Total,NUMBER,F,98
2013,Čelinac,Total,NUMBER,_T,9910
2013,Čelinac,Total,NUMBER,M,4654
2013,Čitluk,Total,NUMBER,F,5256
2013,Čitluk,Total,NUMBER,_T,1373
2013,Čitluk,Total,NUMBER,M,738
2013,Derventa,Total,NUMBER,F,635
2013,Derventa,Total,NUMBER,_T,525
2013,Derventa,Total,NUMBER,M,285
2013,Doboj,Total,NUMBER,F,240
2013,Doboj,Total,NUMBER,_T,850
2013,Doboj,Total,NUMBER,M,448
2013,Doboj-Istok,Total,NUMBER,F,402
2013,Doboj-Istok,Total,NUMBER,_T,2659
2013,Doboj-Istok,Total,NUMBER,M,1212
2013,Doboj-Jug,Total,NUMBER,F,1447
2013,Doboj-Jug,Total,NUMBER,_T,3065
2013,Doboj-Jug,Total,NUMBER,M,1492
2013,Dobretići,Total,NUMBER,F,1573
2013,Dobretići,Total,NUMBER,_T,886
2013,Dobretići,Total,NUMBER,M,425
2013,Domaljevac-Šamac,Total,NUMBER,F,461
2013,Domaljevac-Šamac,Total,NUMBER,_T,2105
2013,Domaljevac-Šamac,Total,NUMBER,M,1032
2013,Donji Vakuf,Total,NUMBER,F,1073
2013,Donji Vakuf,Total,NUMBER,_T,921
2013,Donji Vakuf,Total,NUMBER,M,436
2013,Donji Žabar,Total,NUMBER,F,485
2013,Donji Žabar,Total,NUMBER,_T,2046
2013,Donji Žabar,Total,NUMBER,M,952
2013,Drvar,Total,NUMBER,F,1094
2013,Drvar,Total,NUMBER,_T,338
2013,Drvar,Total,NUMBER,M,175
2013,Foča - FBiH,Total,NUMBER,F,163
2013,Foča - FBiH,Total,NUMBER,_T,2991
2013,Foča - FBiH,Total,NUMBER,M,1462
2013,Foča - RS,Total,NUMBER,F,1529
2013,Foča - RS,Total,NUMBER,_T,9067
2013,Foča - RS,Total,NUMBER,M,4379
2013,Fojnica,Total,NUMBER,F,4688
2013,Fojnica,Total,NUMBER,_T,4664
2013,Fojnica,Total,NUMBER,M,2256
2013,Gacko,Total,NUMBER,F,2408
2013,Gacko,Total,NUMBER,_T,2372
2013,Gacko,Total,NUMBER,M,1230
2013,Glamoč,Total,NUMBER,F,1142
2013,Glamoč,Total,NUMBER,_T,4881
2013,Glamoč,Total,NUMBER,M,2366
2013,Goražde,Total,NUMBER,F,2515
2013,Goražde,Total,NUMBER,_T,14345
2013,Goražde,Total,NUMBER,M,6705
2013,Gornji Vakuf-Uskoplje,Total,NUMBER,F,7640
2013,Gornji Vakuf-Uskoplje,Total,NUMBER,_T,1726
2013,Gornji Vakuf-Uskoplje,Total,NUMBER,M,826
2013,Gračanica,Total,NUMBER,F,900
2013,Gračanica,Total,NUMBER,_T,123
2013,Gračanica,Total,NUMBER,M,56
2013,Gradačac,Total,NUMBER,F,67
2013,Gradačac,Total,NUMBER,_T,3766
2013,Gradačac,Total,NUMBER,M,1800
2013,Gradiška,Total,NUMBER,F,1966
2013,Gradiška,Total,NUMBER,_T,8270
2013,Gradiška,Total,NUMBER,M,4039
2013,Grude,Total,NUMBER,F,4231
2013,Grude,Total,NUMBER,_T,782
2013,Grude,Total,NUMBER,M,387
2013,Sarajevo - Hadžići,Total,NUMBER,F,395
2013,Sarajevo - Hadžići,Total,NUMBER,_T,1714
2013,Sarajevo - Hadžići,Total,NUMBER,M,816
2013,Han Pijesak,Total,NUMBER,F,898
2013,Han Pijesak,Total,NUMBER,_T,623
2013,Han Pijesak,Total,NUMBER,M,325
2013,Sarajevo - Ilidža,Total,NUMBER,F,298
2013,Sarajevo - Ilidža,Total,NUMBER,_T,232
2013,Sarajevo - Ilidža,Total,NUMBER,M,143
2013,Sarajevo - Ilijaš,Total,NUMBER,F,89
2013,Sarajevo - Ilijaš,Total,NUMBER,_T,1575
2013,Sarajevo - Ilijaš,Total,NUMBER,M,775
2013,Istočna Ilidža,Total,NUMBER,F,800
2013,Istočna Ilidža,Total,NUMBER,_T,5775
2013,Istočna Ilidža,Total,NUMBER,M,2862
2013,Istočni Drvar,Total,NUMBER,F,2913
2013,Istočni Drvar,Total,NUMBER,_T,1174
2013,Istočni Drvar,Total,NUMBER,M,591
2013,Istočni Mostar,Total,NUMBER,F,583
2013,Istočni Mostar,Total,NUMBER,_T,1234
2013,Istočni Mostar,Total,NUMBER,M,596
2013,Istočni Stari Grad,Total,NUMBER,F,638
2013,Istočni Stari Grad,Total,NUMBER,_T,2138
2013,Istočni Stari Grad,Total,NUMBER,M,1030
2013,Istočno Novo Sarajevo,Total,NUMBER,F,1108
2013,Istočno Novo Sarajevo,Total,NUMBER,_T,1223
2013,Istočno Novo Sarajevo,Total,NUMBER,M,615
2013,Jablanica,Total,NUMBER,F,608
2013,Jablanica,Total,NUMBER,_T,917
2013,Jablanica,Total,NUMBER,M,463
2013,Jajce,Total,NUMBER,F,454
2013,Jajce,Total,NUMBER,_T,3514
2013,Jajce,Total,NUMBER,M,1717
2013,Jezero,Total,NUMBER,F,1797
2013,Jezero,Total,NUMBER,_T,4539
2013,Jezero,Total,NUMBER,M,2033
2013,Kakanj,Total,NUMBER,F,2506
2013,Kakanj,Total,NUMBER,_T,380
2013,Kakanj,Total,NUMBER,M,204
2013,Kalesija,Total,NUMBER,F,176
2013,Kalesija,Total,NUMBER,_T,1810
2013,Kalesija,Total,NUMBER,M,915
2013,Kalinovik,Total,NUMBER,F,895
2013,Kalinovik,Total,NUMBER,_T,657
2013,Kalinovik,Total,NUMBER,M,341
2013,Kiseljak,Total,NUMBER,F,316
2013,Kiseljak,Total,NUMBER,_T,1268
2013,Kiseljak,Total,NUMBER,M,666
2013,Kladanj,Total,NUMBER,F,602
2013,Kladanj,Total,NUMBER,_T,1054
2013,Kladanj,Total,NUMBER,M,568
2013,Ključ,Total,NUMBER,F,486
2013,Ključ,Total,NUMBER,_T,1920
2013,Ključ,Total,NUMBER,M,935
2013,Kneževo,Total,NUMBER,F,985
2013,Kneževo,Total,NUMBER,_T,5641
2013,Kneževo,Total,NUMBER,M,2720
2013,Konjic,Total,NUMBER,F,2921
2013,Konjic,Total,NUMBER,_T,627
2013,Konjic,Total,NUMBER,M,313
2013,Kostajnica,Total,NUMBER,F,314
2013,Kostajnica,Total,NUMBER,_T,269
2013,Kostajnica,Total,NUMBER,M,137
2013,Kotor Varoš,Total,NUMBER,F,132
2013,Kotor Varoš,Total,NUMBER,_T,99
2013,Kotor Varoš,Total,NUMBER,M,54
2013,Kozarska Dubica,Total,NUMBER,F,45
2013,Kozarska Dubica,Total,NUMBER,_T,299
2013,Kozarska Dubica,Total,NUMBER,M,161
2013,Kreševo,Total,NUMBER,F,138
2013,Kreševo,Total,NUMBER,_T,956
2013,Kreševo,Total,NUMBER,M,473
2013,Krupa Na Uni,Total,NUMBER,F,483
2013,Krupa Na Uni,Total,NUMBER,_T,253
2013,Krupa Na Uni,Total,NUMBER,M,132
2013,Kupres - FBiH,Total,NUMBER,F,121
2013,Kupres - FBiH,Total,NUMBER,_T,570
2013,Kupres - FBiH,Total,NUMBER,M,289
2013,Kupres - RS,Total,NUMBER,F,281
2013,Kupres - RS,Total,NUMBER,_T,150
2013,Kupres - RS,Total,NUMBER,M,81
2013,Laktaši,Total,NUMBER,F,69
2013,Laktaši,Total,NUMBER,_T,1649
2013,Laktaši,Total,NUMBER,M,829
2013,Livno,Total,NUMBER,F,820
2013,Livno,Total,NUMBER,_T,964
2013,Livno,Total,NUMBER,M,481
2013,Lopare,Total,NUMBER,F,483
2013,Lopare,Total,NUMBER,_T,710
2013,Lopare,Total,NUMBER,M,375
2013,Lukavac,Total,NUMBER,F,335
2013,Lukavac,Total,NUMBER,_T,275
2013,Lukavac,Total,NUMBER,M,145
2013,Ljubinje,Total,NUMBER,F,130
2013,Ljubinje,Total,NUMBER,_T,1814
2013,Ljubinje,Total,NUMBER,M,858
2013,Ljubuški,Total,NUMBER,F,956
2013,Ljubuški,Total,NUMBER,_T,1404
2013,Ljubuški,Total,NUMBER,M,673
2013,Maglaj,Total,NUMBER,F,731
2013,Maglaj,Total,NUMBER,_T,3043
2013,Maglaj,Total,NUMBER,M,1431
2013,Milići,Total,NUMBER,F,1612
2013,Milići,Total,NUMBER,_T,2538
2013,Milići,Total,NUMBER,M,1181
2013,Modriča,Total,NUMBER,F,1357
2013,Modriča,Total,NUMBER,_T,4300
2013,Modriča,Total,NUMBER,M,2059
2013,Mostar,Total,NUMBER,F,2241
2013,Mostar,Total,NUMBER,_T,1116
2013,Mostar,Total,NUMBER,M,588
2013,Mrkonjić Grad,Total,NUMBER,F,528
2013,Mrkonjić Grad,Total,NUMBER,_T,1673
2013,Mrkonjić Grad,Total,NUMBER,M,822
2013,Neum,Total,NUMBER,F,851
2013,Neum,Total,NUMBER,_T,328
2013,Neum,Total,NUMBER,M,158
2013,Nevesinje,Total,NUMBER,F,170
2013,Nevesinje,Total,NUMBER,_T,4655
2013,Nevesinje,Total,NUMBER,M,2187
2013,Novi Grad,Total,NUMBER,F,2468
2013,Novi Grad,Total,NUMBER,_T,1385
2013,Novi Grad,Total,NUMBER,M,643
2013,Sarajevo - Novi Grad,Total,NUMBER,F,742
2013,Sarajevo - Novi Grad,Total,NUMBER,_T,1330
2013,Sarajevo - Novi Grad,Total,NUMBER,M,624
2013,Novi Travnik,Total,NUMBER,F,706
2013,Novi Travnik,Total,NUMBER,_T,11
2013,Novi Travnik,Total,NUMBER,M,5
2013,Novo Goražde,Total,NUMBER,F,6
2013,Novo Goražde,Total,NUMBER,_T,10
2013,Novo Goražde,Total,NUMBER,M,6
2013,Sarajevo - Novo Sarajevo,Total,NUMBER,F,4
2013,Sarajevo - Novo Sarajevo,Total,NUMBER,_T,114
2013,Sarajevo - Novo Sarajevo,Total,NUMBER,M,53
2013,Odžak,Total,NUMBER,F,61
2013,Odžak,Total,NUMBER,_T,887
2013,Odžak,Total,NUMBER,M,421
2013,Olovo,Total,NUMBER,F,466
2013,Olovo,Total,NUMBER,_T,823
2013,Olovo,Total,NUMBER,M,427
2013,Orašje,Total,NUMBER,F,396
2013,Orašje,Total,NUMBER,_T,1857
2013,Orašje,Total,NUMBER,M,905
2013,Osmaci,Total,NUMBER,F,952
2013,Osmaci,Total,NUMBER,_T,87
2013,Osmaci,Total,NUMBER,M,54
2013,Oštra Luka,Total,NUMBER,F,33
2013,Oštra Luka,Total,NUMBER,_T,2527
2013,Oštra Luka,Total,NUMBER,M,1212
2013,Pale - FBiH,Total,NUMBER,F,1315
2013,Pale - FBiH,Total,NUMBER,_T,2195
2013,Pale - FBiH,Total,NUMBER,M,1109
2013,Pale - RS,Total,NUMBER,F,1086
2013,Pale - RS,Total,NUMBER,_T,216
2013,Pale - RS,Total,NUMBER,M,109
2013,Pelagićevo,Total,NUMBER,F,107
2013,Pelagićevo,Total,NUMBER,_T,1523
2013,Pelagićevo,Total,NUMBER,M,762
2013,Petrovac,Total,NUMBER,F,761
2013,Petrovac,Total,NUMBER,_T,912
2013,Petrovac,Total,NUMBER,M,409
2013,Petrovo,Total,NUMBER,F,503
2013,Petrovo,Total,NUMBER,_T,1152
2013,Petrovo,Total,NUMBER,M,573
2013,Posušje,Total,NUMBER,F,579
2013,Posušje,Total,NUMBER,_T,767
2013,Posušje,Total,NUMBER,M,357
2013,Prijedor,Total,NUMBER,F,410
2013,Prijedor,Total,NUMBER,_T,1876
2013,Prijedor,Total,NUMBER,M,925
2013,Prnjavor,Total,NUMBER,F,951
2013,Prnjavor,Total,NUMBER,_T,519
2013,Prnjavor,Total,NUMBER,M,274
2013,Prozor,Total,NUMBER,F,245
2013,Prozor,Total,NUMBER,_T,1305
2013,Prozor,Total,NUMBER,M,617
2013,Ravno,Total,NUMBER,F,688
2013,Ravno,Total,NUMBER,_T,1898
2013,Ravno,Total,NUMBER,M,967
2013,Ribnik,Total,NUMBER,F,931
2013,Ribnik,Total,NUMBER,_T,405
2013,Ribnik,Total,NUMBER,M,205
2013,Rogatica,Total,NUMBER,F,200
2013,Rogatica,Total,NUMBER,_T,118
2013,Rogatica,Total,NUMBER,M,74
2013,Rudo,Total,NUMBER,F,44
2013,Rudo,Total,NUMBER,_T,381
2013,Rudo,Total,NUMBER,M,203
2013,Sanski Most,Total,NUMBER,F,178
2013,Sanski Most,Total,NUMBER,_T,19
2013,Sanski Most,Total,NUMBER,M,13
2013,Sapna,Total,NUMBER,F,6
2013,Sapna,Total,NUMBER,_T,2630
2013,Sapna,Total,NUMBER,M,1307
2013,Sokolac,Total,NUMBER,F,1323
2013,Sokolac,Total,NUMBER,_T,2371
2013,Sokolac,Total,NUMBER,M,1219
2013,Srbac,Total,NUMBER,F,1152
2013,Srbac,Total,NUMBER,_T,1257
2013,Srbac,Total,NUMBER,M,677
2013,Srebrenica,Total,NUMBER,F,580
2013,Srebrenica,Total,NUMBER,_T,3568
2013,Srebrenica,Total,NUMBER,M,1719
2013,Srebrenik,Total,NUMBER,F,1849
2013,Srebrenik,Total,NUMBER,_T,285
2013,Srebrenik,Total,NUMBER,M,155
2013,Sarajevo - Stari Grad,Total,NUMBER,F,130
2013,Sarajevo - Stari Grad,Total,NUMBER,_T,1797
2013,Sarajevo - Stari Grad,Total,NUMBER,M,957
2013,Stolac,Total,NUMBER,F,840
2013,Stolac,Total,NUMBER,_T,1705
2013,Stolac,Total,NUMBER,M,814
2013,Šamac,Total,NUMBER,F,891
2013,Šamac,Total,NUMBER,_T,896
2013,Šamac,Total,NUMBER,M,458
2013,Šekovići,Total,NUMBER,F,438
2013,Šekovići,Total,NUMBER,_T,1980
2013,Šekovići,Total,NUMBER,M,969
